t,V,R
0,7.33
165,1494,2.727,120.00
166,1495,2.727,120.00
167,1496,2.727,120.00
168,1497,2.727,120.00
169,1498,2.727,120.00
170,1499,2.727,120.00
171,1500,2.727,120.00
172,1501,2.727,120.00
173,1502,2.727,120.00
174,1503,2.727,120.00
175,1504,2.727,120.00
176,1505,2.727,120.00
177,1506,2.727,120.00
178,1507,2.727,120.00
179,1508,2.727,120.00
180,1509,2.727,120.00
181,1510,2.727,120.00
182,1511,2.527,102.17
183,1512,2.732,120.47
184,1513,2.722,119.53
185,1514,2.737,120.95
