t,V,R
0,6.81
18,750,2.693,116.74
19,751,2.693,116.74
20,752,2.693,116.74
21,753,2.693,116.74
22,754,2.693,116.74
23,755,2.693,116.74
24,756,2.693,116.74
25,757,2.693,116.74
26,758,2.693,116.74
27,759,2.693,116.74
28,760,2.693,116.74
29,761,2.693,116.74
30,762,2.693,116.74
31,763,2.693,116.74
32,764,2.693,116.74
33,765,2.693,116.74
34,766,2.693,116.74
35,767,2.693,116.74
36,768,2.693,116.74
37,769,2.698,117.20
38,770,2.698,117.20
39,771,2.698,117.20
40,772,2.698,117.20
41,773,2.693,116.74
42,774,2.698,117.20
43,775,2.698,117.20
44,776,2.698,117.20
45,777,2.698,117.20
46,778,2.693,116.74
47,779,2.693,116.74
48,780,2.693,116.74
49,781,2.698,117.20
50,782,2.693,116.74
51,783,2.698,117.20
52,784,2.693,116.74
53,785,2.698,117.20
54,786,2.698,117.20
55,787,2.698,117.20
56,788,2.698,117.20
57,789,2.698,117.20
58,790,2.698,117.20
59,791,2.698,117.20
60,792,2.698,117.20
61,793,2.698,117.20
62,794,2.698,117.20
63,795,2.698,117.20
64,796,2.698,117.20
65,797,2.698,117.20
66,798,2.698,117.20
67,799,2.698,117.20
68,800,2.698,117.20
69,801,2.698,117.20
70,803,2.698,117.20
71,804,2.698,117.20
72,805,2.698,117.20
73,806,2.693,116.74
74,807,2.693,116.74
75,808,2.698,117.20
76,809,2.698,117.20
77,810,2.698,117.20
78,811,2.698,117.20
79,812,2.698,117.20
80,813,2.698,117.20
81,814,2.698,117.20
82,815,2.698,117.20
83,816,2.698,117.20
84,817,2.693,116.74
85,818,2.698,117.20
86,819,2.698,117.20
87,820,2.698,117.20
88,821,2.698,117.20
89,822,2.698,117.20
90,823,2.698,117.20
91,824,2.698,117.20
92,825,2.698,117.20
93,826,2.698,117.20
94,827,2.693,116.74
95,828,2.698,117.20
96,829,2.698,117.20
97,830,2.698,117.20
98,831,2.698,117.20
99,832,2.698,117.20
100,833,2.698,117.20
101,834,2.698,117.20
102,835,2.703,117.66
